condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap3.0_moderate_lean,main,3.0,moderate,lean,16,0.6585151512756607,0.5913936261723193,0.7218373044661697,0.8314332450836126,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,17,0.5907148708069069,0.5199736213131465,0.6836084233466239,0.8353494969609034,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,18,0.5875356241521674,0.49720687456788676,0.671424346820092,0.8402911405954141,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,19,0.6571406631819569,0.6048489978223047,0.693832696577354,0.8428680850374726,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,20,0.626872131763643,0.5524106785501953,0.6955697763671229,0.8454946931094242,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,21,0.9968507697613834,0.6344390104969183,2.210098365388098,0.8457961767214603,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,22,0.6827469667605107,0.6423831746820006,0.7364912053112138,0.8492676140297235,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,23,0.6990178830769911,0.6137589607599271,0.7756375125771462,0.8525743790165565,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,24,0.5936826566685416,0.4629580429186723,0.7270393009205993,0.8545731964185738,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,25,0.6696947000062945,0.6263604217928675,0.7110566139078822,0.8579141710593904,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,26,0.6626807366055361,0.608663872129977,0.7105788185219641,0.8604619353116902,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,27,0.6363467231965136,0.5532601404587626,0.7063322683946978,0.8614520669552299,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,28,0.658431746681776,0.6143421727433722,0.7014675016005465,0.8640584128486222,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,29,0.6340414238259807,0.5429267595423553,0.7100608114442263,0.8650610595014037,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,30,0.676437645057314,0.6238479779276269,0.7267427527959435,0.8670578888107057,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,31,0.6379246662475033,0.5712622652910818,0.7233311998673772,0.8698208876178926,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,32,0.6717937696703269,0.627832286716044,0.7237852307091969,0.8703726743628357,0.9
gap5.0_moderate_lean,main,5.0,moderate,lean,1,0.43100941294084133,0.3768675295667074,0.4788412128518394,0.10000000000000002,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,2,0.7357608006352225,0.5542661738670895,0.8447459117673505,0.5143970521699066,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,3,0.7120656824481975,0.6463661752705012,0.7926311972050559,0.6667673703686228,0.9615384615384616
