condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,7,0.49030521691361334,0.44982587537255836,0.5319326234653413,0.5674221714415638,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,8,0.40634801589782044,0.2997628336936453,0.4963130325418154,0.5953702575768709,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,9,0.5029980526302691,0.4256352439153795,0.6012370993602829,0.6091560242228169,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,10,0.44709306642574764,0.37305913312573963,0.5047302751681785,0.6218992422728199,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,11,0.5423445446367672,0.4668885156023135,0.5857252720704328,0.6354052798143467,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,12,0.5063927645091484,0.4831739671278135,0.5413694324013802,0.6490812696081422,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,13,0.4089741964649785,0.2505556366769444,0.4860004722889937,0.6586722271283038,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,14,0.5084119480676215,0.39394237340994187,0.611878881515033,0.672083000643084,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,15,0.46478892838633634,0.37137833778210205,0.5279041985218399,0.6764672362132256,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,16,0.5494244579276073,0.42515284003484544,0.7257566201061257,0.6829330540792168,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,1,0.4145451305209655,0.30170410590061725,0.4980903053386558,0.09999999999999999,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,2,0.4836889927022928,0.4277979440057097,0.5464046956595512,0.2785365531477812,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,3,0.43174682664576153,0.30647738454089013,0.5377202812623542,0.3662769274959495,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,4,0.4542558545174931,0.41133483544212873,0.48862213422698364,0.4622148025220793,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,5,0.4324165774113009,0.3615094248104759,0.49647141516159454,0.5200464991798295,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,6,0.4668085960265625,0.3499708043039331,0.5355070406160408,0.5376581035655623,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,7,0.48955693775570486,0.4327302064778435,0.5398560672794978,0.5674221714415638,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,8,0.3988260781528906,0.24348398133081997,0.5354294032245095,0.5953702575768709,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,9,0.4647339577980026,0.36709294932746794,0.5642526874691114,0.6091560242228169,0.7999999999999999
